2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"VIC","197","Aston","0","ABSENT","5","7","36377","DOYLE","Mary Judith Jacinta","ALP","Australian Labor Party (Victorian Branch)","N","Transfer Percent","71.890"
"VIC","197","Aston","0","POSTAL","0","1","35983","SPELMAN","Rebekah Jane","UAPP","United Australia Party","N","Preference Count","712"
"VIC","197","Aston","0","POSTAL","0","1","35983","SPELMAN","Rebekah Jane","UAPP","United Australia Party","N","Preference Percent","4.300"
"VIC","197","Aston","0","POSTAL","0","1","35983","SPELMAN","Rebekah Jane","UAPP","United Australia Party","N","Transfer Count","0"
"VIC","197","Aston","0","POSTAL","0","1","35983","SPELMAN","Rebekah Jane","UAPP","United Australia Party","N","Transfer Percent","0.000"
"VIC","197","Aston","0","POSTAL","0","2","36704","TUDGE","Alan Edward","LP","Liberal Party of Australia (Victorian Division)","Y","Preference Count","7858"
"VIC","197","Aston","0","POSTAL","0","2","36704","TUDGE","Alan Edward","LP","Liberal Party of Australia (Victorian Division)","Y","Preference Percent","47.490"
"VIC","197","Aston","0","POSTAL","0","2","36704","TUDGE","Alan Edward","LP","Liberal Party of Australia (Victorian Division)","Y","Transfer Count","0"
"VIC","197","Aston","0","POSTAL","0","2","36704","TUDGE","Alan Edward","LP","Liberal Party of Australia (Victorian Division)","Y","Transfer Percent","0.000"
"VIC","197","Aston","0","POSTAL","0","3","36489","COOKSON","Asher Michael","GVIC","The Australian Greens - Victoria","N","Preference Count","1729"
"VIC","197","Aston","0","POSTAL","0","3","36489","COOKSON","Asher Michael","GVIC","The Australian Greens - Victoria","N","Preference Percent","10.450"
"VIC","197","Aston","0","POSTAL","0","3","36489","COOKSON","Asher Michael","GVIC","The Australian Greens - Victoria","N","Transfer Count","0"
"VIC","197","Aston","0","POSTAL","0","3","36489","COOKSON","Asher Michael","GVIC","The Australian Greens - Victoria","N","Transfer Percent","0.000"
"VIC","197","Aston","0","POSTAL","0","4","36181","BRUCE","Ryan William","TNL","TNL","N","Preference Count","181"
"VIC","197","Aston","0","POSTAL","0","4","36181","BRUCE","Ryan William","TNL","TNL","N","Preference Percent","1.090"
"VIC","197","Aston","0","POSTAL","0","4","36181","BRUCE","Ryan William","TNL","TNL","N","Transfer Count","0"
"VIC","197","Aston","0","POSTAL","0","4","36181","BRUCE","Ryan William","TNL","TNL","N","Transfer Percent","0.000"
"VIC","197","Aston","0","POSTAL","0","5","37636","IBBOTSON","Craig John","ON","Pauline Hanson's One Nation","N","Preference Count","559"
"VIC","197","Aston","0","POSTAL","0","5","37636","IBBOTSON","Craig John","ON","Pauline Hanson's One Nation","N","Preference Percent","3.380"
"VIC","197","Aston","0","POSTAL","0","5","37636","IBBOTSON","Craig John","ON","Pauline Hanson's One Nation","N","Transfer Count","0"
"VIC","197","Aston","0","POSTAL","0","5","37636","IBBOTSON","Craig John","ON","Pauline Hanson's One Nation","N","Transfer Percent","0.000"
"VIC","197","Aston","0","POSTAL","0","6","36938","ROCHE","Liam Francis","LDP","Liberal Democratic Party","N","Preference Count","310"
"VIC","197","Aston","0","POSTAL","0","6","36938","ROCHE","Liam Francis","LDP","Liberal Democratic Party","N","Preference Percent","1.870"
"VIC","197","Aston","0","POSTAL","0","6","36938","ROCHE","Liam Francis","LDP","Liberal Democratic Party","N","Transfer Count","0"
"VIC","197","Aston","0","POSTAL","0","6","36938","ROCHE","Liam Francis","LDP","Liberal Democratic Party","N","Transfer Percent","0.000"
