2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"VIC","232","Scullin","0","ABSENT","5","2","37649","van BREE","Ursula","ON","Pauline Hanson's One Nation","N","Preference Count","0"
"VIC","232","Scullin","0","ABSENT","5","2","37649","van BREE","Ursula","ON","Pauline Hanson's One Nation","N","Preference Percent","0.000"
"VIC","232","Scullin","0","ABSENT","5","2","37649","van BREE","Ursula","ON","Pauline Hanson's One Nation","N","Transfer Count","0"
"VIC","232","Scullin","0","ABSENT","5","2","37649","van BREE","Ursula","ON","Pauline Hanson's One Nation","N","Transfer Percent","0.000"
"VIC","232","Scullin","0","ABSENT","5","3","37214","KOELMEYER","Eric Alistair","LDP","Liberal Democratic Party","N","Preference Count","0"
"VIC","232","Scullin","0","ABSENT","5","3","37214","KOELMEYER","Eric Alistair","LDP","Liberal Democratic Party","N","Preference Percent","0.000"
"VIC","232","Scullin","0","ABSENT","5","3","37214","KOELMEYER","Eric Alistair","LDP","Liberal Democratic Party","N","Transfer Count","0"
"VIC","232","Scullin","0","ABSENT","5","3","37214","KOELMEYER","Eric Alistair","LDP","Liberal Democratic Party","N","Transfer Percent","0.000"
"VIC","232","Scullin","0","ABSENT","5","4","36447","GILES","Andrew James","ALP","Australian Labor Party (Victorian Branch)","Y","Preference Count","2384"
"VIC","232","Scullin","0","ABSENT","5","4","36447","GILES","Andrew James","ALP","Australian Labor Party (Victorian Branch)","Y","Preference Percent","64.090"
"VIC","232","Scullin","0","ABSENT","5","4","36447","GILES","Andrew James","ALP","Australian Labor Party (Victorian Branch)","Y","Transfer Count","336"
"VIC","232","Scullin","0","ABSENT","5","4","36447","GILES","Andrew James","ALP","Australian Labor Party (Victorian Branch)","Y","Transfer Percent","45.100"
"VIC","232","Scullin","0","ABSENT","5","5","36027","ALBARRI","Yassin Akram","UAPP","United Australia Party","N","Preference Count","0"
"VIC","232","Scullin","0","ABSENT","5","5","36027","ALBARRI","Yassin Akram","UAPP","United Australia Party","N","Preference Percent","0.000"
"VIC","232","Scullin","0","ABSENT","5","5","36027","ALBARRI","Yassin Akram","UAPP","United Australia Party","N","Transfer Count","-745"
"VIC","232","Scullin","0","ABSENT","5","5","36027","ALBARRI","Yassin Akram","UAPP","United Australia Party","N","Transfer Percent","-100.000"
"VIC","232","Scullin","0","ABSENT","5","6","36741","PERERA","Virosh Adrian","LP","Liberal Party of Australia (Victorian Division)","N","Preference Count","1336"
"VIC","232","Scullin","0","ABSENT","5","6","36741","PERERA","Virosh Adrian","LP","Liberal Party of Australia (Victorian Division)","N","Preference Percent","35.910"
"VIC","232","Scullin","0","ABSENT","5","6","36741","PERERA","Virosh Adrian","LP","Liberal Party of Australia (Victorian Division)","N","Transfer Count","409"
"VIC","232","Scullin","0","ABSENT","5","6","36741","PERERA","Virosh Adrian","LP","Liberal Party of Australia (Victorian Division)","N","Transfer Percent","54.900"
"VIC","232","Scullin","0","ABSENT","5","7","36658","ROWE","Cameron Mark","VNS","Victorian Socialists","N","Preference Count","0"
"VIC","232","Scullin","0","ABSENT","5","7","36658","ROWE","Cameron Mark","VNS","Victorian Socialists","N","Preference Percent","0.000"
"VIC","232","Scullin","0","ABSENT","5","7","36658","ROWE","Cameron Mark","VNS","Victorian Socialists","N","Transfer Count","0"
"VIC","232","Scullin","0","ABSENT","5","7","36658","ROWE","Cameron Mark","VNS","Victorian Socialists","N","Transfer Percent","0.000"
"VIC","232","Scullin","0","POSTAL","0","1","36567","PATERSON","Patchouly Saffron","GVIC","The Australian Greens - Victoria","N","Preference Count","1471"
"VIC","232","Scullin","0","POSTAL","0","1","36567","PATERSON","Patchouly Saffron","GVIC","The Australian Greens - Victoria","N","Preference Percent","9.400"
"VIC","232","Scullin","0","POSTAL","0","1","36567","PATERSON","Patchouly Saffron","GVIC","The Australian Greens - Victoria","N","Transfer Count","0"
"VIC","232","Scullin","0","POSTAL","0","1","36567","PATERSON","Patchouly Saffron","GVIC","The Australian Greens - Victoria","N","Transfer Percent","0.000"
"VIC","232","Scullin","0","POSTAL","0","2","37649","van BREE","Ursula","ON","Pauline Hanson's One Nation","N","Preference Count","1047"
"VIC","232","Scullin","0","POSTAL","0","2","37649","van BREE","Ursula","ON","Pauline Hanson's One Nation","N","Preference Percent","6.690"
"VIC","232","Scullin","0","POSTAL","0","2","37649","van BREE","Ursula","ON","Pauline Hanson's One Nation","N","Transfer Count","0"
"VIC","232","Scullin","0","POSTAL","0","2","37649","van BREE","Ursula","ON","Pauline Hanson's One Nation","N","Transfer Percent","0.000"
"VIC","232","Scullin","0","POSTAL","0","3","37214","KOELMEYER","Eric Alistair","LDP","Liberal Democratic Party","N","Preference Count","593"
"VIC","232","Scullin","0","POSTAL","0","3","37214","KOELMEYER","Eric Alistair","LDP","Liberal Democratic Party","N","Preference Percent","3.790"
"VIC","232","Scullin","0","POSTAL","0","3","37214","KOELMEYER","Eric Alistair","LDP","Liberal Democratic Party","N","Transfer Count","0"
"VIC","232","Scullin","0","POSTAL","0","3","37214","KOELMEYER","Eric Alistair","LDP","Liberal Democratic Party","N","Transfer Percent","0.000"
"VIC","232","Scullin","0","POSTAL","0","4","36447","GILES","Andrew James","ALP","Australian Labor Party (Victorian Branch)","Y","Preference Count","7772"
"VIC","232","Scullin","0","POSTAL","0","4","36447","GILES","Andrew James","ALP","Australian Labor Party (Victorian Branch)","Y","Preference Percent","49.660"
"VIC","232","Scullin","0","POSTAL","0","4","36447","GILES","Andrew James","ALP","Australian Labor Party (Victorian Branch)","Y","Transfer Count","0"
"VIC","232","Scullin","0","POSTAL","0","4","36447","GILES","Andrew James","ALP","Australian Labor Party (Victorian Branch)","Y","Transfer Percent","0.000"
